day,price,state
1988-05-25,0.523,NY
1988-05-26,0.507,TX
1988-05-26,0.53,NY
1988-05-27,0.532,NY
1988-05-27,0.511,TX
1988-05-31,0.519,TX
1988-05-31,0.534,NY
1988-06-01,0.506,TX
1988-06-01,0.529,NY
1988-06-02,0.504,TX
1988-06-02,0.526,NY
1988-06-03,0.516,NY
1988-06-03,0.495,TX
1988-06-06,0.484,TX
1988-06-06,0.509,NY
1988-06-07,0.486,TX
1988-06-07,0.511,NY
1988-06-08,0.49,TX
1988-06-08,0.515,NY
1988-06-09,0.513,NY
1988-06-09,0.489,TX
1988-06-10,0.508,NY
1988-06-10,0.483,TX
1988-06-13,0.479,TX
1988-06-13,0.501,NY
1988-06-14,0.494,TX
1988-06-14,0.513,NY
1988-06-15,0.491,TX
1988-06-15,0.506,NY
1988-06-16,0.496,TX
1988-06-16,0.516,NY
1988-06-17,0.514,NY
1988-06-17,0.494,TX
1988-06-20,0.509,NY
1988-06-20,0.489,TX
1988-06-21,0.494,TX
1988-06-21,0.512,NY
1988-06-22,0.499,TX
1988-06-22,0.52,NY
1988-06-23,0.526,NY
1988-06-23,0.505,TX
1988-06-24,0.508,TX
1988-06-24,0.521,NY
1988-06-27,0.509,TX
1988-06-27,0.523,NY
1988-06-28,0.537,NY
1988-06-28,0.524,TX
1988-06-29,0.536,TX
1988-06-29,0.535,NY
1988-06-30,0.529,NY
1988-06-30,0.499,TX
1988-07-01,0.514,TX
1988-07-01,0.524,NY
1988-07-05,0.522,TX
1988-07-05,0.539,NY
1988-07-06,0.554,NY
1988-07-06,0.529,TX
1988-07-07,0.57,TX
1988-07-07,0.582,NY
1988-07-08,0.591,NY
1988-07-08,0.57,TX
1988-07-11,0.573,TX
1988-07-11,0.579,NY
1988-07-12,0.594,NY
1988-07-12,0.594,TX
1988-07-13,0.584,NY
1988-07-13,0.584,TX
1988-07-14,0.564,NY
1988-07-14,0.594,TX
1988-07-15,0.555,NY
1988-07-15,0.581,TX
1988-07-18,0.572,TX
1988-07-18,0.567,NY
1988-07-19,0.557,TX
1988-07-19,0.557,NY
1988-07-20,0.56,TX
1988-07-20,0.56,NY
1988-07-21,0.571,NY
1988-07-21,0.567,TX
1988-07-22,0.552,NY
1988-07-22,0.566,TX
1988-07-25,0.544,NY
1988-07-25,0.555,TX
1988-07-26,0.536,TX
1988-07-26,0.523,NY
1988-07-27,0.512,NY
1988-07-27,0.536,TX
1988-07-28,0.519,NY
1988-07-28,0.549,TX
1988-07-29,0.516,NY
1988-07-29,0.521,TX
1988-08-01,0.521,NY
1988-08-01,0.515,TX
1988-08-02,0.51,NY
1988-08-02,0.505,TX
1988-08-03,0.481,NY
1988-08-03,0.484,TX
1988-08-04,0.482,TX
1988-08-04,0.476,NY
1988-08-05,0.479,NY
1988-08-05,0.486,TX
1988-08-08,0.493,TX
1988-08-08,0.476,NY
1988-08-09,0.478,TX
1988-08-09,0.478,NY
1988-08-10,0.479,TX
1988-08-10,0.477,NY
1988-08-11,0.484,NY
1988-08-11,0.484,TX
1988-08-12,0.467,NY
1988-08-12,0.48,TX
1988-08-15,0.478,NY
1988-08-15,0.487,TX
1988-08-16,0.485,TX
1988-08-16,0.475,NY
1988-08-17,0.48,NY
1988-08-17,0.488,TX
1988-08-18,0.494,TX
1988-08-18,0.486,NY
1988-08-19,0.497,TX
1988-08-19,0.49,NY
1988-08-22,0.484,NY
1988-08-22,0.485,TX
1988-08-23,0.482,NY
1988-08-23,0.48,TX
1988-08-24,0.484,NY
1988-08-24,0.474,TX
1988-08-25,0.473,NY
1988-08-25,0.462,TX
1988-08-26,0.465,TX
1988-08-26,0.476,NY
1988-08-29,0.481,NY
1988-08-29,0.462,TX
1988-08-30,0.466,TX
1988-08-30,0.491,NY
1988-08-31,0.47,NY
1988-08-31,0.452,TX
1988-09-01,0.456,TX
1988-09-01,0.476,NY
1988-09-02,0.449,TX
1988-09-02,0.469,NY
1988-09-06,0.449,NY
1988-09-06,0.449,TX
1988-09-07,0.432,TX
1988-09-07,0.449,NY
1988-09-08,0.439,TX
1988-09-08,0.45,NY
1988-09-09,0.441,NY
1988-09-09,0.429,TX
1988-09-12,0.435,TX
1988-09-12,0.446,NY
1988-09-13,0.474,TX
1988-09-13,0.457,NY
1988-09-14,0.489,NY
1988-09-14,0.521,TX
1988-09-15,0.49,TX
1988-09-15,0.475,NY
1988-09-16,0.459,NY
1988-09-16,0.469,TX
1988-09-19,0.464,TX
1988-09-19,0.46,NY
1988-09-20,0.473,TX
1988-09-20,0.469,NY
1988-09-22,0.475,NY
1988-09-22,0.486,TX
1988-09-23,0.484,TX
1988-09-23,0.464,NY
1988-09-26,0.466,NY
1988-09-26,0.484,TX
1988-09-27,0.47,NY
1988-09-27,0.494,TX
1988-09-28,0.473,NY
1988-09-28,0.496,TX
1988-09-29,0.489,TX
1988-09-29,0.48,NY
1988-09-30,0.481,TX
1988-09-30,0.494,NY
1988-10-03,0.475,NY
1988-10-03,0.471,TX
1988-10-04,0.442,TX
1988-10-04,0.465,NY
1988-10-05,0.424,TX
1988-10-05,0.444,NY
1988-10-06,0.444,NY
1988-10-06,0.426,TX
1988-10-07,0.433,TX
1988-10-07,0.45,NY
1988-10-10,0.445,TX
1988-10-10,0.468,NY
1988-10-11,0.434,TX
1988-10-11,0.467,NY
1988-10-12,0.458,TX
1988-10-12,0.475,NY
1988-10-13,0.47,TX
1988-10-13,0.49,NY
1988-10-14,0.481,TX
1988-10-14,0.503,NY
1988-10-17,0.486,TX
1988-10-17,0.509,NY
1988-10-18,0.493,TX
1988-10-18,0.51,NY
1988-10-19,0.536,NY
1988-10-19,0.521,TX
1988-10-20,0.542,NY
1988-10-20,0.532,TX
1988-10-21,0.581,NY
1988-10-21,0.559,TX
1988-10-24,0.569,NY
1988-10-24,0.539,TX
1988-10-25,0.564,TX
1988-10-25,0.581,NY
1988-10-26,0.583,TX
1988-10-26,0.566,NY
1988-10-27,0.556,NY
1988-10-27,0.591,TX
1988-10-28,0.561,NY
1988-10-28,0.599,TX
1988-10-31,0.512,TX
1988-10-31,0.544,NY
1988-11-01,0.507,NY
1988-11-01,0.472,TX
1988-11-02,0.506,NY
1988-11-02,0.489,TX
1988-11-03,0.499,TX
1988-11-03,0.531,NY
1988-11-04,0.545,NY
1988-11-04,0.512,TX
1988-11-07,0.506,TX
1988-11-07,0.554,NY
1988-11-08,0.547,NY
1988-11-08,0.494,TX
1988-11-09,0.567,NY
1988-11-09,0.501,TX
1988-11-10,0.503,TX
1988-11-10,0.563,NY
1988-11-11,0.54,NY
1988-11-11,0.494,TX
1988-11-14,0.555,NY
1988-11-14,0.508,TX
1988-11-15,0.494,TX
1988-11-15,0.544,NY
1988-11-16,0.486,TX
1988-11-16,0.531,NY
1988-11-17,0.51,NY
1988-11-17,0.478,TX
1988-11-18,0.458,TX
1988-11-18,0.505,NY
1988-11-21,0.437,TX
1988-11-21,0.487,NY
1988-11-22,0.438,TX
1988-11-22,0.485,NY
1988-11-23,0.484,NY
1988-11-23,0.431,TX
1988-11-25,0.451,TX
1988-11-25,0.504,NY
1988-11-28,0.436,TX
1988-11-28,0.491,NY
1988-11-29,0.478,NY
1988-11-29,0.434,TX
1988-11-30,0.499,NY
1988-11-30,0.449,TX
1988-12-01,0.456,TX
1988-12-01,0.499,NY
1988-12-02,0.495,NY
1988-12-02,0.452,TX
1988-12-05,0.439,TX
1988-12-05,0.474,NY
1988-12-06,0.464,NY
1988-12-06,0.429,TX
1988-12-07,0.464,NY
1988-12-07,0.429,TX
1988-12-08,0.459,NY
1988-12-08,0.434,TX
1988-12-09,0.471,NY
1988-12-09,0.439,TX
1988-12-12,0.436,TX
1988-12-12,0.469,NY
1988-12-13,0.45,NY
1988-12-13,0.423,TX
1988-12-14,0.461,NY
1988-12-14,0.429,TX
1988-12-15,0.416,TX
1988-12-15,0.45,NY
1988-12-16,0.43,TX
1988-12-16,0.463,NY
1988-12-19,0.43,TX
1988-12-19,0.465,NY
1988-12-20,0.471,NY
1988-12-20,0.436,TX
1988-12-21,0.431,TX
1988-12-21,0.469,NY
1988-12-22,0.476,NY
1988-12-22,0.439,TX
1988-12-23,0.443,TX
1988-12-23,0.48,NY
1988-12-27,0.486,NY
1988-12-27,0.455,TX
1988-12-28,0.452,TX
1988-12-28,0.483,NY
1988-12-29,0.444,TX
1988-12-29,0.479,NY
1988-12-30,0.488,NY
1988-12-30,0.454,TX
1989-01-03,0.456,TX
1989-01-03,0.484,NY
1989-01-04,0.457,TX
1989-01-04,0.48,NY
1989-01-05,0.483,NY
1989-01-05,0.464,TX
1989-01-06,0.472,TX
1989-01-06,0.487,NY
1989-01-09,0.475,TX
1989-01-09,0.49,NY
1989-01-10,0.495,NY
1989-01-10,0.483,TX
1989-01-11,0.496,NY
1989-01-11,0.486,TX
1989-01-12,0.492,TX
1989-01-12,0.501,NY
1989-01-13,0.496,TX
1989-01-13,0.506,NY
1989-01-16,0.51,NY
1989-01-16,0.506,TX
1989-01-17,0.51,NY
1989-01-17,0.507,TX
1989-01-18,0.526,NY
1989-01-18,0.521,TX
1989-01-19,0.527,NY
1989-01-19,0.52,TX
1989-01-20,0.516,TX
1989-01-20,0.523,NY
1989-01-23,0.5,NY
1989-01-23,0.494,TX
1989-01-24,0.509,NY
1989-01-24,0.504,TX
1989-01-25,0.515,TX
1989-01-25,0.525,NY
1989-01-26,0.499,TX
1989-01-26,0.504,NY
1989-01-27,0.496,TX
1989-01-27,0.494,NY
1989-01-30,0.49,NY
1989-01-30,0.489,TX
1989-01-31,0.481,TX
1989-01-31,0.476,NY
1989-02-01,0.498,TX
1989-02-01,0.495,NY
1989-02-02,0.495,TX
1989-02-02,0.495,NY
1989-02-03,0.49,NY
1989-02-03,0.49,TX
1989-02-06,0.486,TX
1989-02-06,0.481,NY
1989-02-07,0.48,NY
1989-02-07,0.489,TX
1989-02-08,0.487,TX
1989-02-08,0.484,NY
1989-02-09,0.469,NY
1989-02-09,0.482,TX
1989-02-10,0.475,TX
1989-02-10,0.461,NY
1989-02-13,0.48,TX
1989-02-13,0.468,NY
1989-02-14,0.48,TX
1989-02-14,0.467,NY
1989-02-15,0.471,NY
1989-02-15,0.489,TX
1989-02-16,0.479,NY
1989-02-16,0.489,TX
1989-02-17,0.486,TX
1989-02-17,0.476,NY
1989-02-21,0.467,NY
1989-02-21,0.476,TX
1989-02-22,0.484,TX
1989-02-22,0.479,NY
1989-02-23,0.491,TX
1989-02-23,0.494,NY
1989-02-24,0.497,NY
1989-02-24,0.497,TX
1989-02-27,0.496,TX
1989-02-27,0.505,NY
1989-02-28,0.508,NY
1989-02-28,0.506,TX
1989-03-01,0.506,TX
1989-03-01,0.504,NY
1989-03-02,0.514,NY
1989-03-02,0.514,TX
1989-03-03,0.511,TX
1989-03-03,0.506,NY
1989-03-06,0.507,TX
1989-03-06,0.507,NY
1989-03-07,0.502,TX
1989-03-07,0.502,NY
1989-03-08,0.509,NY
1989-03-08,0.51,TX
1989-03-09,0.51,NY
1989-03-09,0.509,TX
1989-03-10,0.511,NY
1989-03-10,0.511,TX
1989-03-13,0.524,TX
1989-03-13,0.524,NY
1989-03-14,0.533,NY
1989-03-14,0.532,TX
1989-03-15,0.551,NY
1989-03-15,0.551,TX
1989-03-16,0.537,TX
1989-03-16,0.55,NY
1989-03-17,0.551,NY
1989-03-17,0.537,TX
1989-03-20,0.536,TX
1989-03-20,0.534,NY
1989-03-21,0.547,TX
1989-03-21,0.547,NY
1989-03-22,0.561,NY
1989-03-22,0.551,TX
1989-03-23,0.571,NY
1989-03-23,0.561,TX
1989-03-27,0.591,NY
1989-03-27,0.579,TX
1989-03-28,0.581,NY
1989-03-28,0.576,TX
1989-03-29,0.594,NY
1989-03-29,0.618,TX
1989-03-30,0.631,NY
1989-03-30,0.651,TX
1989-03-31,0.654,NY
1989-03-31,0.666,TX
1989-04-03,0.675,TX
1989-04-03,0.664,NY
1989-04-04,0.694,NY
1989-04-04,0.696,TX
1989-04-05,0.651,NY
1989-04-05,0.659,TX
1989-04-06,0.636,TX
1989-04-06,0.636,NY
1989-04-07,0.641,NY
1989-04-07,0.646,TX
1989-04-10,0.672,NY
1989-04-10,0.66,TX
1989-04-11,0.694,NY
1989-04-11,0.686,TX
1989-04-12,0.695,NY
1989-04-12,0.675,TX
1989-04-13,0.647,TX
1989-04-13,0.682,NY
1989-04-14,0.694,NY
1989-04-14,0.654,TX
1989-04-17,0.715,NY
1989-04-17,0.68,TX
1989-04-18,0.7,TX
1989-04-18,0.735,NY
1989-04-19,0.728,NY
1989-04-19,0.703,TX
1989-04-20,0.708,TX
1989-04-20,0.732,NY
1989-04-21,0.708,TX
1989-04-21,0.731,NY
1989-04-24,0.705,NY
1989-04-24,0.688,TX
1989-04-25,0.725,TX
1989-04-25,0.73,NY
1989-04-26,0.755,NY
1989-04-26,0.745,TX
1989-04-27,0.739,NY
1989-04-27,0.739,TX
1989-04-28,0.706,TX
1989-04-28,0.701,NY
1989-05-01,0.76,NY
1989-05-01,0.731,TX
1989-05-02,0.716,TX
1989-05-02,0.744,NY
1989-05-03,0.705,TX
1989-05-03,0.728,NY
1989-05-04,0.72,NY
1989-05-04,0.71,TX
1989-05-05,0.684,TX
1989-05-05,0.695,NY
1989-05-08,0.661,TX
1989-05-08,0.669,NY
1989-05-09,0.669,NY
1989-05-09,0.666,TX
1989-05-10,0.666,TX
1989-05-10,0.665,NY
1989-05-11,0.679,TX
1989-05-11,0.687,NY
1989-05-12,0.679,TX
1989-05-12,0.684,NY
1989-05-15,0.667,TX
1989-05-15,0.67,NY
1989-05-16,0.657,TX
1989-05-16,0.659,NY
1989-05-17,0.637,TX
1989-05-17,0.637,NY
1989-05-18,0.649,TX
1989-05-18,0.651,NY
1989-05-19,0.658,NY
1989-05-19,0.653,TX
1989-05-22,0.64,NY
1989-05-22,0.64,TX
1989-05-23,0.651,NY
1989-05-23,0.649,TX
1989-05-24,0.675,NY
1989-05-24,0.687,TX
1989-05-25,0.671,NY
1989-05-25,0.682,TX
1989-05-26,0.668,NY
1989-05-26,0.675,TX
1989-05-30,0.667,NY
1989-05-30,0.671,TX
1989-05-31,0.669,TX
1989-05-31,0.673,NY
1989-06-01,0.663,NY
1989-06-01,0.655,TX
1989-06-02,0.667,TX
1989-06-02,0.687,NY
1989-06-05,0.664,TX
1989-06-05,0.697,NY
1989-06-06,0.649,TX
1989-06-06,0.67,NY
1989-06-07,0.656,NY
1989-06-07,0.635,TX
1989-06-08,0.644,TX
1989-06-08,0.664,NY
1989-06-09,0.658,NY
1989-06-09,0.643,TX
1989-06-12,0.636,NY
1989-06-12,0.617,TX
1989-06-13,0.62,NY
1989-06-13,0.605,TX
1989-06-14,0.617,NY
1989-06-14,0.6,TX
1989-06-15,0.596,TX
1989-06-15,0.611,NY
1989-06-16,0.6,NY
1989-06-16,0.578,TX
1989-06-19,0.604,NY
1989-06-19,0.579,TX
1989-06-20,0.603,NY
1989-06-20,0.585,TX
1989-06-21,0.572,TX
1989-06-21,0.61,NY
1989-06-22,0.624,NY
1989-06-22,0.589,TX
1989-06-23,0.645,NY
1989-06-23,0.608,TX
1989-06-26,0.616,TX
1989-06-26,0.653,NY
1989-06-27,0.646,NY
1989-06-27,0.603,TX
1989-06-28,0.586,TX
1989-06-28,0.623,NY
1989-06-29,0.625,NY
1989-06-29,0.58,TX
1989-06-30,0.561,TX
1989-06-30,0.601,NY
1989-07-03,0.605,NY
1989-07-03,0.565,TX
1989-07-05,0.557,TX
1989-07-05,0.594,NY
1989-07-06,0.545,TX
1989-07-06,0.586,NY
1989-07-07,0.59,NY
1989-07-07,0.55,TX
1989-07-10,0.547,TX
1989-07-10,0.588,NY
1989-07-11,0.554,TX
1989-07-11,0.596,NY
1989-07-12,0.558,TX
1989-07-12,0.593,NY
1989-07-13,0.556,TX
1989-07-13,0.593,NY
1989-07-14,0.585,NY
1989-07-14,0.544,TX
1989-07-17,0.582,NY
1989-07-17,0.552,TX
1989-07-18,0.559,NY
1989-07-18,0.532,TX
1989-07-19,0.523,TX
1989-07-19,0.553,NY
1989-07-20,0.542,NY
1989-07-20,0.52,TX
1989-07-21,0.521,TX
1989-07-21,0.544,NY
1989-07-24,0.53,NY
1989-07-24,0.508,TX
1989-07-25,0.494,TX
1989-07-25,0.522,NY
1989-07-26,0.484,TX
1989-07-26,0.511,NY
1989-07-27,0.494,TX
1989-07-27,0.519,NY
1989-07-28,0.525,NY
1989-07-28,0.503,TX
1989-07-31,0.534,NY
1989-07-31,0.518,TX
1989-08-01,0.501,TX
1989-08-01,0.516,NY
1989-08-02,0.517,NY
1989-08-02,0.497,TX
1989-08-03,0.515,NY
1989-08-03,0.495,TX
1989-08-04,0.489,TX
1989-08-04,0.511,NY
1989-08-07,0.484,TX
1989-08-07,0.503,NY
1989-08-08,0.489,TX
1989-08-08,0.506,NY
1989-08-09,0.512,NY
1989-08-09,0.489,TX
1989-08-10,0.518,NY
1989-08-10,0.496,TX
1989-08-11,0.496,TX
1989-08-11,0.518,NY
1989-08-14,0.5,TX
1989-08-14,0.525,NY
1989-08-15,0.504,TX
1989-08-15,0.529,NY
1989-08-16,0.532,NY
1989-08-16,0.508,TX
1989-08-17,0.525,NY
1989-08-17,0.502,TX
1989-08-18,0.529,NY
1989-08-18,0.506,TX
1989-08-21,0.508,TX
1989-08-21,0.529,NY
1989-08-22,0.536,NY
1989-08-22,0.513,TX
1989-08-23,0.543,NY
1989-08-23,0.53,TX
1989-08-24,0.545,NY
1989-08-24,0.53,TX
1989-08-25,0.519,TX
1989-08-25,0.534,NY
1989-08-28,0.538,NY
1989-08-28,0.526,TX
1989-08-29,0.531,TX
1989-08-29,0.544,NY
1989-08-30,0.549,NY
1989-08-30,0.535,TX
1989-08-31,0.539,TX
1989-08-31,0.551,NY
1989-09-01,0.549,NY
1989-09-01,0.534,TX
1989-09-05,0.554,NY
1989-09-05,0.544,TX
1989-09-06,0.584,TX
1989-09-06,0.577,NY
1989-09-07,0.575,TX
1989-09-07,0.573,NY
1989-09-08,0.585,TX
1989-09-08,0.587,NY
1989-09-11,0.587,TX
1989-09-11,0.587,NY
1989-09-12,0.579,TX
1989-09-12,0.582,NY
1989-09-13,0.579,TX
1989-09-13,0.586,NY
1989-09-14,0.565,TX
1989-09-14,0.575,NY
1989-09-15,0.572,TX
1989-09-15,0.585,NY
1989-09-18,0.588,NY
1989-09-18,0.578,TX
1989-09-19,0.575,TX
1989-09-19,0.585,NY
1989-09-20,0.606,NY
1989-09-20,0.594,TX
1989-09-21,0.631,NY
1989-09-21,0.614,TX
1989-09-22,0.599,TX
1989-09-22,0.639,NY
1989-09-25,0.59,TX
1989-09-25,0.627,NY
1989-09-26,0.627,NY
1989-09-26,0.59,TX
1989-09-27,0.591,NY
1989-09-27,0.559,TX
1989-09-28,0.581,TX
1989-09-28,0.613,NY
1989-09-29,0.573,TX
1989-09-29,0.605,NY
1989-10-02,0.559,TX
1989-10-02,0.605,NY
1989-10-03,0.58,NY
1989-10-03,0.553,TX
1989-10-04,0.565,NY
1989-10-04,0.545,TX
1989-10-05,0.541,TX
1989-10-05,0.562,NY
1989-10-06,0.557,NY
1989-10-06,0.539,TX
1989-10-09,0.563,NY
1989-10-09,0.539,TX
1989-10-10,0.544,TX
1989-10-10,0.574,NY
1989-10-11,0.543,TX
1989-10-11,0.571,NY
1989-10-12,0.536,TX
1989-10-12,0.568,NY
1989-10-13,0.57,NY
1989-10-13,0.54,TX
1989-10-16,0.537,TX
1989-10-16,0.565,NY
1989-10-17,0.54,TX
1989-10-17,0.562,NY
1989-10-18,0.527,TX
1989-10-18,0.55,NY
1989-10-19,0.553,NY
1989-10-19,0.528,TX
1989-10-20,0.546,NY
1989-10-20,0.526,TX
1989-10-23,0.516,TX
1989-10-23,0.54,NY
1989-10-24,0.532,NY
1989-10-24,0.519,TX
1989-10-25,0.533,NY
1989-10-25,0.523,TX
1989-10-26,0.532,TX
1989-10-26,0.535,NY
1989-10-27,0.541,TX
1989-10-27,0.543,NY
1989-10-30,0.531,NY
1989-10-30,0.529,TX
1989-10-31,0.52,TX
1989-10-31,0.522,NY
1989-11-01,0.522,TX
1989-11-01,0.525,NY
1989-11-02,0.516,TX
1989-11-02,0.516,NY
1989-11-03,0.515,NY
1989-11-03,0.515,TX
1989-11-06,0.518,TX
1989-11-06,0.518,NY
1989-11-07,0.518,NY
1989-11-07,0.519,TX
1989-11-08,0.519,TX
1989-11-08,0.518,NY
1989-11-09,0.513,TX
1989-11-09,0.504,NY
1989-11-10,0.517,TX
1989-11-10,0.512,NY
1989-11-13,0.513,TX
1989-11-13,0.504,NY
1989-11-14,0.507,TX
1989-11-14,0.502,NY
1989-11-15,0.5,TX
1989-11-15,0.5,NY
1989-11-16,0.507,NY
1989-11-16,0.509,TX
1989-11-17,0.505,TX
1989-11-17,0.512,NY
1989-11-20,0.501,TX
1989-11-20,0.513,NY
1989-11-21,0.493,TX
1989-11-21,0.511,NY
1989-11-22,0.494,TX
1989-11-22,0.511,NY
1989-11-24,0.493,TX
1989-11-24,0.51,NY
1989-11-27,0.502,NY
1989-11-27,0.493,TX
1989-11-28,0.474,TX
1989-11-28,0.491,NY
1989-11-29,0.478,TX
1989-11-29,0.49,NY
1989-11-30,0.495,TX
1989-11-30,0.503,NY
1989-12-01,0.502,TX
1989-12-01,0.51,NY
1989-12-04,0.506,TX
1989-12-04,0.514,NY
1989-12-05,0.504,TX
1989-12-05,0.514,NY
1989-12-06,0.51,TX
1989-12-06,0.52,NY
1989-12-07,0.517,NY
1989-12-07,0.502,TX
1989-12-08,0.5,TX
1989-12-08,0.515,NY
1989-12-11,0.513,NY
1989-12-11,0.495,TX
1989-12-12,0.492,TX
1989-12-12,0.509,NY
1989-12-13,0.506,NY
1989-12-13,0.495,TX
1989-12-14,0.507,NY
1989-12-14,0.491,TX
1989-12-15,0.503,TX
1989-12-15,0.517,NY
1989-12-18,0.533,TX
1989-12-18,0.536,NY
1989-12-19,0.527,TX
1989-12-19,0.531,NY
1989-12-20,0.528,NY
1989-12-20,0.516,TX
1989-12-21,0.537,TX
1989-12-21,0.557,NY
1989-12-22,0.555,NY
1989-12-22,0.548,TX
1989-12-26,0.615,NY
1989-12-26,0.61,TX
1989-12-27,0.62,TX
1989-12-27,0.614,NY
1989-12-28,0.606,NY
1989-12-28,0.626,TX
1989-12-29,0.638,NY
1989-12-29,0.655,TX
1990-01-02,0.657,TX
1990-01-03,0.73,TX
1990-01-03,0.691,NY
1990-01-04,0.706,TX
1990-01-04,0.671,NY
1990-01-05,0.665,TX
1990-01-05,0.642,NY
1990-01-08,0.608,NY
1990-01-08,0.618,TX
1990-01-09,0.644,TX
1990-01-09,0.642,NY
1990-01-10,0.671,NY
1990-01-10,0.669,TX
1990-01-11,0.678,NY
1990-01-11,0.68,TX
1990-01-12,0.665,TX
1990-01-12,0.679,NY
1990-01-15,0.644,TX
1990-01-15,0.659,NY
1990-01-16,0.646,TX
1990-01-16,0.661,NY
1990-01-17,0.633,NY
1990-01-17,0.614,TX
1990-01-18,0.621,NY
1990-01-18,0.607,TX
1990-01-19,0.629,NY
1990-01-19,0.615,TX
1990-01-22,0.605,TX
1990-01-22,0.619,NY
1990-01-23,0.604,NY
1990-01-23,0.59,TX
1990-01-24,0.6,TX
1990-01-24,0.603,NY
1990-01-25,0.615,NY
1990-01-25,0.61,TX
1990-01-26,0.625,TX
1990-01-26,0.627,NY
1990-01-29,0.622,TX
1990-01-29,0.632,NY
1990-01-30,0.616,NY
1990-01-30,0.611,TX
1990-01-31,0.616,NY
1990-01-31,0.608,TX
1990-02-01,0.618,TX
1990-02-01,0.618,NY
1990-02-02,0.623,TX
1990-02-02,0.635,NY
1990-02-05,0.618,NY
1990-02-05,0.602,TX
1990-02-06,0.607,NY
1990-02-06,0.593,TX
1990-02-07,0.596,TX
1990-02-07,0.606,NY
1990-02-08,0.593,TX
1990-02-08,0.605,NY
1990-02-09,0.577,TX
1990-02-09,0.588,NY
1990-02-12,0.597,NY
1990-02-12,0.584,TX
1990-02-13,0.574,TX
1990-02-13,0.591,NY
1990-02-14,0.59,NY
1990-02-14,0.574,TX
1990-02-15,0.595,NY
1990-02-15,0.577,TX
1990-02-16,0.569,TX
1990-02-16,0.589,NY
1990-02-20,0.576,TX
1990-02-20,0.588,NY
1990-02-21,0.582,NY
1990-02-21,0.568,TX
1990-02-22,0.573,TX
1990-02-22,0.588,NY
1990-02-23,0.566,TX
1990-02-23,0.585,NY
1990-02-26,0.566,TX
1990-02-26,0.585,NY
1990-02-27,0.58,TX
1990-02-27,0.564,NY
1990-02-28,0.544,NY
1990-02-28,0.566,TX
1990-03-01,0.546,TX
1990-03-01,0.541,NY
1990-03-02,0.547,NY
1990-03-02,0.557,TX
1990-03-05,0.591,TX
1990-03-05,0.573,NY
1990-03-06,0.571,TX
1990-03-06,0.562,NY
1990-03-07,0.545,NY
1990-03-07,0.556,TX
1990-03-08,0.542,NY
1990-03-08,0.55,TX
1990-03-09,0.533,NY
1990-03-09,0.54,TX
1990-03-12,0.525,NY
1990-03-12,0.54,TX
1990-03-13,0.547,TX
1990-03-13,0.534,NY
1990-03-14,0.549,TX
1990-03-14,0.541,NY
1990-03-15,0.568,TX
1990-03-15,0.562,NY
1990-03-16,0.553,NY
1990-03-16,0.552,TX
1990-03-19,0.547,NY
1990-03-19,0.574,TX
1990-03-20,0.589,TX
1990-03-20,0.563,NY
1990-03-21,0.591,TX
1990-03-21,0.571,NY
1990-03-22,0.59,TX
1990-03-22,0.562,NY
1990-03-23,0.604,TX
1990-03-23,0.565,NY
1990-03-26,0.566,NY
1990-03-26,0.608,TX
1990-03-27,0.61,TX
1990-03-27,0.566,NY
1990-03-28,0.57,NY
1990-03-28,0.62,TX
1990-03-29,0.57,NY
1990-03-29,0.622,TX
1990-03-30,0.646,TX
1990-03-30,0.597,NY
1990-04-02,0.65,TX
1990-04-02,0.619,NY
1990-04-03,0.617,NY
1990-04-03,0.655,TX
1990-04-04,0.595,NY
1990-04-04,0.636,TX
1990-04-05,0.588,NY
1990-04-05,0.619,TX
1990-04-06,0.62,TX
1990-04-06,0.586,NY
1990-04-09,0.605,TX
1990-04-09,0.577,NY
1990-04-10,0.55,NY
1990-04-10,0.577,TX
1990-04-11,0.561,NY
1990-04-11,0.592,TX
1990-04-12,0.582,TX
1990-04-12,0.548,NY
1990-04-16,0.603,TX
1990-04-16,0.605,NY
1990-04-17,0.605,NY
1990-04-17,0.605,TX
1990-04-18,0.596,NY
1990-04-18,0.597,TX
1990-04-19,0.621,NY
1990-04-19,0.618,TX
1990-04-20,0.616,TX
1990-04-20,0.62,NY
1990-04-23,0.637,TX
1990-04-23,0.636,NY
1990-04-24,0.645,NY
1990-04-24,0.649,TX
1990-04-25,0.632,TX
1990-04-25,0.625,NY
1990-04-26,0.62,TX
1990-04-26,0.611,NY
1990-04-27,0.613,TX
1990-04-27,0.608,NY
1990-04-30,0.6,NY
1990-04-30,0.616,TX
1990-05-01,0.637,TX
1990-05-01,0.611,NY
1990-05-02,0.611,NY
1990-05-02,0.637,TX
1990-05-03,0.601,NY
1990-05-03,0.635,TX
1990-05-04,0.656,TX
1990-05-04,0.617,NY
1990-05-07,0.659,TX
1990-05-07,0.627,NY
1990-05-08,0.668,TX
1990-05-08,0.64,NY
1990-05-09,0.725,TX
1990-05-09,0.658,NY
1990-05-10,0.715,TX
1990-05-10,0.665,NY
1990-05-11,0.645,NY
1990-05-11,0.653,TX
1990-05-14,0.65,NY
1990-05-14,0.666,TX
1990-05-15,0.658,TX
1990-05-15,0.656,NY
1990-05-16,0.659,TX
1990-05-16,0.66,NY
1990-05-17,0.665,NY
1990-05-17,0.66,TX
1990-05-18,0.666,NY
